backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,urls,usd_pledged,location,blurb_length,duration
30,photography/photobooks,US,1640675174,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/convoke-editions/cherry-blossom-a-photobook-about-unrequited-queer?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/convoke-editions/cherry-blossom-a-photobook-about-unrequited-queer/rewards'}",1725.0,"New York, NY",22,29
0,photography/people,US,1207844589,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/jdstheking/model-shoot-connecting-models-and-photographers?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/jdstheking/model-shoot-connecting-models-and-photographers/rewards'}",0.0,"San Francisco, CA",19,29
0,photography,ES,824172030,EUR,False,28000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/824172030/estudio-fotografico?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/824172030/estudio-fotografico/rewards'}",0.0,"Calpe, Spain",20,29
9,photography/people,US,687209324,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/687209324/stephanie-lyskawas-senior-and-portfolio-show?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/687209324/stephanie-lyskawas-senior-and-portfolio-show/rewards'}",278.0,"Azusa, CA",29,47
0,photography/people,US,1076449941,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1076449941/the-avalon-project?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1076449941/the-avalon-project/rewards'}",0.0,"Plymouth, MA",16,59
1,photography/people,NL,157505549,EUR,False,4000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/157505549/children-of-the-desert-limited-edition-fine-art-pr?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/157505549/children-of-the-desert-limited-edition-fine-art-pr/rewards'}",90.141414,"Goor, Netherlands",24,43
1,photography,US,528976965,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/528976965/street-of-la-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/528976965/street-of-la-book/rewards'}",160.0,"Boyle Heights, Los Angeles, CA",28,60
0,photography,US,1399417300,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1399417300/nyc-real?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1399417300/nyc-real/rewards'}",0.0,"New York, NY",13,60
0,photography,MX,1230579905,MXN,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1230579905/estudio-photobaby-calendar?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1230579905/estudio-photobaby-calendar/rewards'}",0.0,"Yucatan, Mexico",19,40
19,photography/photobooks,DE,862203279,EUR,False,9500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/862203279/thirteen-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/862203279/thirteen-0/rewards'}",1530.06853644,"Berlin, Germany",12,30
15,photography/photobooks,SE,1390108440,SEK,False,150000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1390108440/underbara-vejbystrand-en-fotobok-om-vejbystrand?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1390108440/underbara-vejbystrand-en-fotobok-om-vejbystrand/rewards'}",1677.796875,"Vejbystrand, Sweden",12,34
1,photography/places,US,545477078,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/545477078/keep-your-rental-cabin-booked-with-3dcabintourscom?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/545477078/keep-your-rental-cabin-booked-with-3dcabintourscom/rewards'}",199.0,"Kingsport, TN",21,30
7,photography/places,US,1491365717,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1491365717/denali-unguided-alpine-ascent-may-june-2018?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1491365717/denali-unguided-alpine-ascent-may-june-2018/rewards'}",630.0,"Denali, AK",19,30
201,photography/photobooks,US,1546202322,USD,False,22000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/1546202322/lonesome-city-a-fine-art-photobook?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1546202322/lonesome-city-a-fine-art-photobook/rewards'}",18973.0,"Northridge, Los Angeles, CA",14,32
29,photography/photobooks,US,1427853851,USD,False,64000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1427853851/struggling-in-america-black-and-white-photography?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1427853851/struggling-in-america-black-and-white-photography/rewards'}",3825.0,"Petaluma, CA",20,35
33,photography/photobooks,AT,1468526966,EUR,False,3500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/rquevenco/faces-places-and-wide-open-spaces-a-photo-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/rquevenco/faces-places-and-wide-open-spaces-a-photo-book/rewards'}",2707.1874620999997,"Vienna, Austria",22,31
1,photography,GB,1670724804,GBP,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1670724804/glam-squad-the-ultimate-beauty-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1670724804/glam-squad-the-ultimate-beauty-book/rewards'}",49.56208355,"Greater London, UK",21,30
3,photography/places,MX,1541360449,MXN,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/angiechz/make-100-mexican-landscapes?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/angiechz/make-100-mexican-landscapes/rewards'}",127.162448,"Mexico, Mexico",17,40
13,photography,US,835895981,USD,False,1200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/835895981/make-100-digital-restoration-of-100-rare-civil-war?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/835895981/make-100-digital-restoration-of-100-rare-civil-war/rewards'}",442.0,"Tampa, FL",17,30
9,photography/photobooks,GB,2066895977,GBP,False,250.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/jasonfriend/make-100-new-zealand-south-of-the-south-photograph?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/jasonfriend/make-100-new-zealand-south-of-the-south-photograph/rewards'}",628.8912652,"New Zealand, UK",16,30
8,photography,US,1257846086,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/ronbigler/make-100-old-mill-archival-photo-prints?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/ronbigler/make-100-old-mill-archival-photo-prints/rewards'}",312.0,"Vienna, VA",13,30
1,publishing/academic,DE,875684543,EUR,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/875684543/famulatur-in-thailand-elektive-clerkship?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/875684543/famulatur-in-thailand-elektive-clerkship/rewards'}",121.95136799999999,"Chiang Mai, Thailand",20,30
0,publishing/academic,CA,574101710,CAD,False,16200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/574101710/keys-to-success-for-indigenous-and-filipino-women?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/574101710/keys-to-success-for-indigenous-and-filipino-women/rewards'}",0.0,"Mississauga, Canada",21,39
1,publishing/academic,MX,1319649283,MXN,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1319649283/apoyame-a-divulgar-mi-investigacion-sobre-virus-zi?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1319649283/apoyame-a-divulgar-mi-investigacion-sobre-virus-zi/rewards'}",5.355064,"Veracruz, Mexico",18,29
2,publishing/academic,CA,1665987200,CAD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1665987200/switch-to-working-on-living-with-monthly-cashflow?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1665987200/switch-to-working-on-living-with-monthly-cashflow/rewards'}",39.798302,"Toronto, Canada",19,29
10,publishing/academic,US,719580139,USD,False,7500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/719580139/japanese-kanji-posters?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/719580139/japanese-kanji-posters/rewards'}",1079.0,"Provo, UT",19,32
11,publishing/academic,US,387172546,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/fishybusiness/paddleboarding-for-biodiversity?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/fishybusiness/paddleboarding-for-biodiversity/rewards'}",601.0,"Montesano, WA",25,60
123,publishing/academic,US,194787860,USD,False,35000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/summerrayneoakes/how-to-make-a-plant-love-you-houseplant-masterclas?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/summerrayneoakes/how-to-make-a-plant-love-you-houseplant-masterclas/rewards'}",20830.0,"Brooklyn, NY",22,30
24,publishing/academic,SE,2090574984,SEK,False,140000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2090574984/ino-lab-audio-educational-podcasts?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2090574984/ino-lab-audio-educational-podcasts/rewards'}",1010.2903725,"Stockholm, Sweden",2,30
0,publishing/academic,MX,2044564540,MXN,False,70000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2044564540/bebequitin-ninos-salud-y-psicologia?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2044564540/bebequitin-ninos-salud-y-psicologia/rewards'}",0.0,"Mexico City, Mexico",26,31
0,publishing/academic,AU,1727177569,AUD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1727177569/career-design-for-the-new-age-online-course?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1727177569/career-design-for-the-new-age-online-course/rewards'}",0.0,"Melbourne, AU",24,30
5,publishing/academic,US,559307188,USD,False,1275.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/559307188/the-one-song-unified-mechanics-of-emanation?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/559307188/the-one-song-unified-mechanics-of-emanation/rewards'}",788.5,"Pittsburgh, PA",5,30
240,publishing/academic,GB,1864569079,GBP,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1864569079/spanish-guitar-strumming-techniques-book-and-video?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1864569079/spanish-guitar-strumming-techniques-book-and-video/rewards'}",7585.58560747,"London, UK",19,30
4,publishing/academic,US,1958504150,USD,False,14000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/oregonsports/oregon-sports-almanac?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/oregonsports/oregon-sports-almanac/rewards'}",92.0,"Portland, OR",19,52
1,publishing/young adult,US,528781493,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/528781493/the-boricua-moms-cookbook?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/528781493/the-boricua-moms-cookbook/rewards'}",5.0,"Orlando, FL",33,60
1,publishing/nonfiction,US,253024658,USD,False,3200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/253024658/run-original-thriller-based-on-a-true-story?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/253024658/run-original-thriller-based-on-a-true-story/rewards'}",5.0,"Austin, TX",22,60
3,publishing/nonfiction,US,1215017688,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1215017688/be-anxious-for-nothing-workbook?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1215017688/be-anxious-for-nothing-workbook/rewards'}",27.0,"Phoenix, AZ",20,60
0,publishing/young adult,US,1378838844,USD,False,1700.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/uccp/enye-thamani?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/uccp/enye-thamani/rewards'}",0.0,"Vancouver, WA",13,60
0,publishing,US,408042022,USD,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/408042022/scary-tales-for-around-the-fire-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/408042022/scary-tales-for-around-the-fire-book/rewards'}",0.0,"Peoria, IL",24,53
11,publishing,US,1461161975,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1461161975/paralyzing-bravery-autobiography-in-need-of-your-h?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1461161975/paralyzing-bravery-autobiography-in-need-of-your-h/rewards'}",502.0,"Victoria, TX",24,60
0,publishing/fiction,US,976224584,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/urbanfiction/to-dance-with-ugly-people-an-african-american-nove?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/urbanfiction/to-dance-with-ugly-people-an-african-american-nove/rewards'}",0.0,"Lake Helen, FL",19,60
2,publishing/fiction,US,1978761316,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1978761316/the-corona-parallax-book-1-of-the-parallax-wars?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1978761316/the-corona-parallax-book-1-of-the-parallax-wars/rewards'}",6.0,"Boston, MA",8,59
221,publishing/nonfiction,SG,1606529245,SGD,False,3325.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/neuroplanner/make-100-the-brain-hacker-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/neuroplanner/make-100-the-brain-hacker-book/rewards'}",4932.3048544,"Singapore, Singapore",20,60
8,publishing,US,1292618604,USD,False,600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/geb/geb-garden-of-the-gods-cover-art?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/geb/geb-garden-of-the-gods-cover-art/rewards'}",201.0,"Grand Junction, CO",13,60
12,publishing/fiction,US,625257794,USD,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/625257794/csco-first-station-global-espionage-technothriller?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/625257794/csco-first-station-global-espionage-technothriller/rewards'}",8004.0,"Mooresville, NC",24,56
1,publishing,US,576999907,USD,False,6000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/576999907/meric-the-storyman-rega-and-the-dragonstones?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/576999907/meric-the-storyman-rega-and-the-dragonstones/rewards'}",29.0,"Loves Park, IL",20,44
11,publishing/children's books,US,19641320,USD,False,30000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/19641320/naturally-intelligent-by-design-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/19641320/naturally-intelligent-by-design-book/rewards'}",793.0,"Newport Beach, CA",21,45
1,publishing,US,1522371447,USD,False,7500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1522371447/entrando-al-dia-perfecto-el-dia-que-no-termino?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1522371447/entrando-al-dia-perfecto-el-dia-que-no-termino/rewards'}",25.0,"Gastonia, NC",25,60
11,publishing/periodicals,US,391287848,USD,False,120.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/391287848/a-new-quarterly-on-photography?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/391287848/a-new-quarterly-on-photography/rewards'}",122.0,"Brooklyn, NY",20,58
